vehiculo_marca;vehiculo_modelo;vehiculo_traccion;vehiculo_id;vehiculo_cilindrada;vehiculo_potencia;vehiculo_tipo_transmision;vehiculo_tipo_combustible;vehiculo_standard_emision;lca_numero;fecha_firma;ensayo_gei_numero;ensayo_gei_laboratorio;emision_CO2;consumo_urbano;consumo_extraurbano;consumo_mixto;id_etiqueta
JAC;PICK UP;4x2, 4x4;JAC HFC4DB2-1D1;1998;100;MANUAL;GAS OIL;EURO V;56;20/4/2018;17/07916;UTAC;222;9.1;8.00;8.4;000620C
JAC;PICK UP;4x2, 4x4;JAC HFC4DB2-1D1;1998;100;MANUAL;GAS OIL;EURO V;56;28/2/2020;17/07916;UTAC;222;9.1;8.00;8.4;000620C
JAC;CAMIÓN;4x2;JAC HFC4DB2.1D;1999;;MANUAL;GAS OIL;EURO V;75;21/6/2018;CSR325069;VCA;266.0;8.30;12.95;10.02;000013A
JAC;HATCHBACK;4x2;JAC HFC4GA3.4D;1997;130;AUTOMÁTICA;NAFTA;EURO V;351;13/5/2019;61JAA0156A;ATE-EL LUXEMBOURG;228;13.4;7.7;9.8;000319B
JAC;HATCHBACK;4x2;JAC HFC4GC1.6E;1499;120;AUTOMÁTICA;NAFTA;EURO V;875;4/6/2021;61JAA0276A;ATEEL ;216;11.4;7.8;9.1;000756D
JEEP;BERLINA;4x4;FIAT 55261674;1956;;AUTOMÁTICA;GAS OIL;EURO V;18;2/3/2018;16982;FCA FIAT CHRYSLER AUTOMOVEIS BRASIL;187.55;9.19;5.95;7.13;000237B
JEEP;BERLINA;4x4;FCA G;3604;;AUTOMÁTICA;NAFTA;EURO V;166;8/10/2018;RDW-83R-062341 Corr.01;RDW;235.27;13.54;8.09;10.10;000103A
JEEP;BERLINA;4x4;FCA G;3604;;AUTOMÁTICA;NAFTA;EURO V;166;8/10/2018;RDW-83R-0062154 Corr.01;RDW;252.47;14.37;8.78;10.84;000104A
JEEP;BERLINA;4x2;FCA X;3239;;AUTOMÁTICA;NAFTA;EURO VI a;206;18/12/2018;RDW-715/2007-0045713;RDW;215;12.8;7.1;9.2;000152A
JEEP;BERLINA;4x4;FCA X;3239;;AUTOMÁTICA;NAFTA;EURO VI a;206;18/12/2018;RDW-715/2007-0045713;RDW;226;13.1;7.7;9.7;000153A
JEEP;BERLINA;4x4;FCA X;3239;;AUTOMÁTICA;NAFTA;EURO VI a;206;18/12/2018;RDW-715/2007-0045713;RDW;236;13.3;8.3;10.1;000154A
JEEP;BERLINA;4x4;FIAT 55261674;1956;125;AUTOMÁTIA;GAS OIL;EURO V;358;17/5/2019;6190223;FA Powertrain Ltda;206.61;9.99;6.62;7.86;000322B
JEEP;BERLINA;4x4;FCA G;3604;210;AUTOMÁTICA;NAFTA;EURO V;576;10/1/2020;RDW-83R-0085285;RDW;245;13.94;8.3;10.38;000499B
JEEP;BERLINA;4x4;FCA 6.4L o J;6417;344;AUTOMÁTICA;NAFTA;EURO VI;577;10/1/2020;RDW-715/2007-0022032;RDW;315;20.3;9.6;13.5;000500B
JEEP;PICK UP;4x4;FCA G (3.6L);3604;209;AUTOMÁTICA;NAFTA;EURO VI b;698;23/7/2020;VCA - TR83-USV484615-00;VCA;287.3;15.4;10.5;12.3;000588C
JEEP;PICK UP;4x4;FCA G (3.6L);3604;209;AUTOMÁTICA;NAFTA;EURO VI b;699;23/7/2020;VCA - TR83-USV484615-00;VCA;289;15.3;10.7;12.4;000589C
JEEP;SUV;4x4;FIAT 46349508;1956;125;AUTOMÁTICA;GAS OIL;EURO V;853;6/4/2021;6210254;FCA FIAT CHRYSLER AUTOMOVEIS BRASIL;201.66;10;6.28;7.66;000733D
JEEP;SUV;4x2;FIAT 46348733;1332;129;AUTOMÁTICA;NAFTA;EURO V;854;6/4/2021;6210047;FCA FIAT CHRYSLER AUTOMOVEIS BRASIL;167.99;8.46;6.47;7.2;000734D
JEEP;SUV;4x2;FIAT 46348733;1332;129;AUTOMÁTICA;NAFTA;EURO V;855;6/4/2021;6210078;FCA FIAT CHRYSLER AUTOMOVEIS BRASIL;162.09;8.34;6.14;6.94;000735D
JEEP;SUV;4x4;FCA 46349508;1956;125;AUTOMÁTICA;GAS OIL;EURO V;868;20/5/2021;6210620;FCA CHRYSLER AUTOMOVEIS BRASIL;196.5;9.72;6.14;7.47;000748D
JEEP;SUV;4x2;FIAT 46348733;1332;129;AUTOMÁTICA;NAFTA;EURO V;891;21/7/2021;5210506;FCA CHRYSLER AUTOMOVEIS BRASIL;167.36;8.64;6.15;7.07;000775D
KIA;CABINA STANDARD / CABINA KING O SUPER / DOBLE CABINA;4x2;HYUNDAI O KIA;2497;96;MANUAL;GAS OIL;EURO V;;03/09/2013 - 28/06/2012;3-V002-133029008-01 ;TÜV Rheinland;264.3;12.8;8.4;10.0;000717D
KIA;RURAL;4x4;HYUNDAI O KIA G4KE-5 o G4KE;2359;126;MANUAL;NAFTA;EURO V;;27/3/2015;KR17050187;IDIADA;220;13.7;7.0;9.5;000732D
KIA;RURAL;4x2;HYUNDAI O KIA G4KE-5 o G4KE;2359;126;AUTOMÁTICA;NAFTA;EURO V;;22/3/2015;KR17050187;IDIADA;220;13.5;7.1;9.5;000731D
KIA;RURAL;4x4;HYUNDAI O KIA G4KE-5 o G4KE;2359;126;AUTOMÁTICA;NAFTA;EURO V;;22/3/2015;KR17050187;IDIADA;230;14.1;7.5;9.9;000741D
KIA;RURAL;4x2, 4x4;HYUNDAI O KIA D4HB-5 o D4HB;2199;147;AUTOMÁTICA;GAS OIL;EURO V;;5/5/2015;KR17050194;IDIADA;195.75;9.56;6.22;7.45;000758D
KIA;FAMILIAR 7/8 PASAJEROS;4x2;HYUNDAI O KIA D4HB-5;2199;147;AUTOMÁTICA;GAS OIL;EURO V;;5/5/2015;KR14110070;IDIADA;205.9;10.07;6.50;7.82;000714D
KIA;RURAL;4x2;HYUNDAI o KIA G4NA-5 o G4NA;1999;114;AUTOMÁTICA;NAFTA;EURO V;;28/4/2016;83-V039-133042998-105;TÜV Rheinland;197;11.8;6.5;8.4;000752D
KIA;RURAL;4x4;HYUNDAI o KIA G4NA-5 o G4NA;1999;114;AUTOMÁTICA;NAFTA;EURO V;;28/4/2016;83-V039-133042998-105;TÜV Rheinland;200;11.6;6.9;8.6;000753D
KIA;RURAL;4x2, 4x4;HYUNDAI o KIA D4HA-5 o D4HA;1995;136;AUTOMÁTICA;DIESEL;EURO V;;20/4/2016;83-V039-133042998-108;TÜV Rheinland;181;9.1;5.6;6.9;000765D
KIA;SEDÁN 5 PUERTAS;4x2;HYUNDAI O KIA G4LA-5 O G4LA;1248;61.8;AUTOMÁTICA;NAFTA;EURO V;;9/10/2017;83-V039-47965-59;TÜV Rheinland;135;7.6;4.7;5.8;000718D
KIA;SEDÁN 5 PUERTAS;4x2;HYUNDAI O KIA G4FG-5 o G4FG;1591;90.2;MANUAL;NAFTA;EURO V;;9/10/2017;KR16120018;IDIADA;156.0;8.93;5.4;6.7;000719D
KIA;SEDÁN 5 PUERTAS;4x2;HYUNDAI O KIA G4FG-5 o G4FG;1591;90.2;AUTOMÁTICA;NAFTA;EURO V;;9/10/2017;KR16120017;IDIADA;157.4;8.93;5.52;6.77;000722D
KIA;SEDÁN 5 PUERTAS;4x2;HYUNDAI o KIA G4NA-5 o G4NA;1999;112.1;AUTOMÁTICA;NAFTA;EURO V;362;16/5/2019;83-V039-58495-48;TÜV Rheinland;181;10.8;6.3;8;000326B
KIA;SEDÁN 4 PUERTAS;4x2;HYUNDAI o KIA G4NA-5 o G4NA;1999;112;AUTOMÁTICA;NAFTA;EURO V;364;16/5/2019;KR18060098;IDIADA;173.1;10.2;5.7;7.4;000328B
KIA;SEDÁN 5 PUERTAS;4x2;HYUNDAI O KIA G4FG-5 o G4FG;1591;90.2;AUTOMÁTICA;NAFTA;EURO V;365;16/5/2019;83-V039-58495-45;TÜV Rheinland;172.17;9.6;6.9;7.52;000329B
KIA;SEDÁN 4 PUERTAS;4x2;HYUNDAI o KIA G4FHG-5 o G4FG;1591;93.8;AUTOMÁTICA;NAFTA;EURO V;372;21/5/2019;KR18060092;IDIADA;166;9.7;5.8;7.2;000336B
KIA;SEDÁN 4 PUERTAS;4x2;HYUNDAI o KIA G4FHG-5 o G4FG;1591;93.8;MANUAL;NAFTA;EURO V;374;21/5/2019;KR18060095;IDIADA;163;9.3;5.8;7.1;000338B
KIA;PICK UP;4x2;HYUNDAI o KIA D4CB;2497;96;MANUAL;GAS OIL;EURO V;849;29/3/2021;T02 BSW506594 00;VCA;283;13.9;9.2;11;000726D
KIA;RURAL;4x2;HYUNDAI o KIA G4LD-5 o G4LD;1353;103;AUTOMÁTICA;NAFTA;EURO V;902;3/8/2021;KR19080214;IDIADA;148.2;7.8;5.71;6.48;000789D
KYC;COMERCIAL LIVIANO;4x2;DFSK DK15-10;1493;72;MANUAL;NAFTA;EURO V;382;30/5/2019;CS101-A0-2018-02386;TÜV NORD Mobilität;210;10.6;7.6;8.7;000344B
KYC;COMERCIAL LIVIANO;4x2;DFSK DK15-10;;72;MANUAL;NAFTA;EURO V;397;19/6/2019;CS101-A0-2018-01065;TÜV NORD;185;9.1;6.8;7.7;000360B
KYC;CHASIS CON CABINA, PICK UP;4x2;WULING LIUJI LJ4A18Q6;1798;88;MANUAL;NAFTA;EURO V;445;13/8/2019;CS101-A0-2019-00280;TÜV NORD Mobilität;276.0;15.1;9.9;11.8;000394B
LAND ROVER;RURAL 4/5 PUERTAS;4x4;JAGUAR PT204;1997;177;AUTOMÁTICA;NAFTA;EURO VI;21;28/3/2018;E5S377071;VCA;182;9.6;7.1;8.0;000261B
LAND ROVER;RURAL 4/5 PUERTAS;4x4;FORD 306DT;2993;;AUTOMÁTICA;GAS OIL;EURO VI b;83;16/5/2018;ESQ317814;VCA;185;7.9;6.4;7.0;000019A
LAND ROVER;RURAL 4/5 PUERTAS;4x4;FORD 306PS;2995;;AUTOMÁTICA;NAFTA;EURO V;84;16/5/2018;ESQ320217;VCA;258;14.9;8.4;10.8;000020A
LAND ROVER;RURAL 4/5 PUERTAS;4x4;FORD 508PS;4999;;AUTOMÁTICA;NAFTA;EURO VI b;92;21/6/2018;ESS384911;VCA;310;19.8;10.0;13.6;000074A
LAND ROVER;SUV 4/5 PUERTAS;4x4;JAGUAR LAND ROVER PT204 / VALEO K8D2-11A240-A*;1997;221;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI d;390;10/6/2019;PC18090054;IDIADA;191.99;12.71;7.91;9.31;000354B
LAND ROVER;SUV 4/5 PUERTAS;4x4;JAGUAR LAND ROVER PT204 / VALEO K8D2-11A240-A*;1997;183 / 147;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO V;400;1/7/2019;GB18110028;IDIADA;187.6;10.44;6.72;8.08;000363B
LAND ROVER;STATION WAGON 3 y 5 PUERTAS;4x4;LAND ROVER 204DTA;1999;147 / 177;AUTOMÁTICA;GAS OIL;EURO V;879;4/6/2021;GB20060027;IDIADA;202;8.4;7.3;7.6;000760D
LAND ROVER;STATION WAGON 3 y 5 PUERTAS;4x4;LAND ROVER DT306;2997;183 / 221;AUTOMÁTICA;GAS OIL;EURO V;880;4/6/2021;GB20030072;IDIADA;209;9.9;6.8;8;000761D
LAND ROVER;SUV 4/5 PUERTAS;4x4;JAGUAR LAND ROVER PT204 / VALEO K8D2-11A240-A*;1997;221;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI d;390;10/6/2019;PC18090054;IDIADA;191.99;12.71;7.91;9.31;000354B
LAND ROVER;SUV 4/5 PUERTAS;4x4;JAGUAR LAND ROVER PT204 / VALEO K8D2-11A240-A*;1997;183 / 147;AUTOMÁTICA;NAFTA/ELECTRICIDAD;EURO V;400;1/7/2019;GB18110028;IDIADA;187.6;10.44;6.72;8.08;000363B
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA 2GR-FXE;3456;;CVT;NAFTA / ELECTRICIDAD;EURO V;;31/8/2016;H16600550047/066;VINÇOTTE nv;145;6.6;5.9;6.2;000214B
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA 2GR-FKS;3456;;AUTOMÁTICA;NAFTA;EURO V;;11/4/2018;H1560161643/259;AIV-VINÇOTTE International n.v.;224;13.4;7.4;9.6;000223B
LEXUS;SUV;4x4;TOYOTA: 2AR-FXE / 2JM (Delantero) / 2FM (Trasero);2494;;CVT;NAFTA / ELECTRICIDAD;EURO V;192;29/11/2018;H1860666086/097;AIV-VINÇOTTE International n.v.;140;6.3;5.8;6.0;000133A
LEXUS;SUV;4x4;TOYOTA 8AR-FTS;1998;;AUTOMÁTICA;NAFTA;EURO V;205;28/11/2018;H1460161643/337;AIB-VINÇOTTE International n.v.;196;11.0;7.0;8.4;000140A
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA: 8GR-FXS / 2NM;3456;;CVT;NAFTA / ELECTRICIDAD;EURO VI;213;9/1/2019;H1760614850/042;VINÇOTTE nv;156.0;8.08;6.46;6.85;000182B
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA: 8GR-FXS / 2NM;3456;;CVT;NAFTA / ELECTRICIDAD;EURO VI;213;;H1960738528/472;VINÇOTTE nv;156.0;8.08;6.46;6.85;000182B
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA 8AR-FTS;1998;;AUTOMÁTICA;NAFTA;EURO V;282;17/4/2019;JSQ319928;VCA;189;11.4;6.3;8.2;000266B
LEXUS;COUPÉ;4x2;TOYOTA 2GR-FKS;3456;232;AUTOMÁTICA;NAFTA;EURO V;296;23/4/2019;JST395095;VCA;213.33;13.1;6.86;9.15;000275B
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA 2AR-FSE / TOYOTA 1KM ;2494;133;CVT;NAFTA / ELECTRICIDAD;EURO V;312;25/4/2019;VCAJSOC-2015;VCA;115;5.2;5;4.96;000288B
LEXUS;SUV;4x4;TOYOTA 2GR-FXS / TOYOTA 6JM (Delantero), 2FM (Trasero);3456;193;CVT;NAFTA / ELECTRICIDAD;EURO VI b;443;9/8/2019;H1960738528/335;VINÇOTTE nv;133;5.8;5.7;5.7;000392B
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA A25A-FXS / TOYOTA 3NM;2487;121;CVT;NAFTA / ELECTRICIDAD;EURO VI b;461;16/8/2019;H1860161643/215;VINÇOTTE nv;105;5.1;4.6;4.6;000403B
LEXUS;SUV;4x4;TOYOTA 2GR-FKS;3456;221;AUTOMÁTICA;NAFTA;EURO VI;467;27/8/2019;H1660550047/401;AIB-VINÇOTTE International n.v.;228;13.8;7.5;9.8;000405B
LEXUS;SEDÁN 5 PUERTAS;4x4;"TOYOTA M20A-FXS / TOYOTA (Delantero) – AISIN (Trasero); Modelo: 3NM (Delantero) – 1MM (Trasero)";1987;107;CVT;NAFTA / ELECTRICIDAD;EURO VI b;485;3/9/2019;H1860670248/217;VINÇOTTE nv;109.93;4.68;4.87;4.83;000419B
LEXUS;SUV;4x4;TOYOTA 3UR-FE;5663;270;AUTOMÁTICA;NAFTA;EURO V;492;9/9/2019;H1560161643/237;AIB-VINÇOTTE International n.v.;338;20.5;11.0;14.5;000427B
LEXUS;SUV;4x4;TOYOTA T24A-FTS;2393;205;AUTOMÁTICA;NAFTA;EURO VI;907;20/8/2021;H2160161643/1242;VINÇOTTE nv;187;11.0;6.6;8.2;000794D
LEXUS;SUV;4x4;TOYOTA A25A-FXS / TOYOTA 5NM (Delantero), 4 NM (Trasero) ;2487;140;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI;908;20/8/2021;H2160161643/1238;VINÇOTTE nv;114;5.3;5.0;5.0;000795D
LEXUS;SUV;4x4;TOYOTA A25A-FKS;2487;152;AUTOMÁTICA;NAFTA;EURO VI;912;3/9/2021;H2160161643/1672;VINÇOTTE nv;162.7;9.19;5.95;7.14;000798D
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA 2GR-FXE;3456;;CVT;NAFTA / ELECTRICIDAD;EURO V;;31/8/2016;H16600550047/066;VINÇOTTE nv;145;6.6;5.9;6.2;000214B
LEXUS;SUV;4x4;TOYOTA: 2AR-FXE / 2JM (Delantero) / 2FM (Trasero);2494;;CVT;NAFTA / ELECTRICIDAD;EURO V;192;29/11/2018;H1860666086/097;AIV-VINÇOTTE International n.v.;140;6.3;5.8;6.0;000133A
LEXUS;SEDÁN 4 PUERTAS;4x2;TOYOTA: 8GR-FXS / 2NM;3456;;CVT;NAFTA / ELECTRICIDAD;EURO VI;213;9/1/2019;H1760614850/042;VINÇOTTE nv;156.0;8.08;6.46;6.85;000182B
LIFAN;SEDÁN 5 PUERTAS;4x2;LIFAN LF479Q2-B;1498;;MANUAL;NAFTA;EURO V;;3/7/2015;13-00377-CP-SHA-00;TÜV SÜD Auto Service;183;10.1;6.3;7.7;000172A
LIFAN;SEDÁN 5 PUERTAS;4x2;LIFAN LF479Q2-B;1498;;CVT;NAFTA;EURO V;;3/7/2015;13-00378-CP-SHA-00;TÜV SÜD Auto Service;187;10.2;6.5;7.8;000173A
LIFAN;RURAL 5 PUERTAS;4x2;LIFAN LFB479Q-h;1794;;MANUAL;NAFTA;EURO V;;13/7/2017;CN16110139;IDIADA;190;10.2;6.8;8.1;000179B
LIFAN;PICK UP: CAJA BAJA, JAULA, CAJA PAQUETERA, FURGÓN;4x2;LIFAN LF470Q-h;1206;;MANUAL;NAFTA;EURO V;;13/11/2017;89-R101-345/17-00;TÜV Rheinland;168;9.2;5.9;7.1;000192B
LIFAN;SUV;4x2;LIFAN LF483Q;1998;;MANUAL;NAFTA;EURO V;;6/2/2018;89-R83-526/17-00;TÜV Rheinland;189;10.5;6.5;7.9;000194B
LIFAN;SUV;4x2;LIFAN LF483Q;1998;;CVT;NAFTA;EURO V;;6/2/2018;89-R83-527/17-00;TÜV Rheinland;207;11.7;6.9;8.7;000195B
LIFAN;RURAL 5 PUERTAS;4x2;LIFAN LFB479Q-h;1794;;AUTOMATICA;NAFTA;EURO V;90;21/6/2018;CN18010463;IDIADA;198;10.99;7.04;8.5;000022A
LIFAN;RURAL 5 PUERTAS;4x2;LIFAN LF483Q;1988;;CVT;NAFTA;EURO V;161;1/10/2018;89-R101-379/18-00;TÜV Rheinland;233;13.1;8.2;10.0;000101A
MASERATI;BERLINA 4 PUERTAS;4x4;MASERATI M156E;2979;;AUTOMÁTICA;NAFTA;EURO VI;190;28/11/2018;H0461/2/BO;CENTRO PROVA AUTOVEICOLI DI BOLOGNA;225.03;14.23;7.16;9.74;000132A
MASERATI;COUPÉ;4x2;MASERATI M145B;4691;;AUTOMÁTICA;NAFTA;EURO V;198;18/12/2018;D0566/CC/BO;CENTRO PROVA AUTOVEICOLI BOLOGNA;360;23.80;10.70;15.50;000159A
MASERATI;SUV;4x4;MASERATI M161A (434 kW);3798;;AUTOMÁTICA;NAFTA;EURO VI b;350;14/5/2019;J0391/2.1/BO;CENTRO PROVA AUTOVEICOLI DI BOLOGNA;310.8;19.02;10.63;13.69;000318B
MASERATI;SUV;4x4;MASERATI M161A (404 kW);3798;;AUTOMÁTICA;NAFTA;EURO VI b;350;14/5/2019;J0391/2.1/BO;CENTRO PROVA AUTOVEICOLI DI BOLOGNA;310.8;19.02;10.63;13.69;000318B
McLAREN;COUPÉ, DESCAPOTABLE;4x2;McLAREN 40JBAG NAFTA;3994;530;AUTOMÁTICA DCT;NAFTA;EURO VI;762;4/11/2020;PC19050272;IDIADA;382;16.7;8.6;11.6;000639C
McLAREN;COUPÉ;4x2;McLAREN 38JBAE;3799;441;AUTOMÁTICA;NAFTA;EURO VI;775;25/11/2020;PC19050284;IDIADA;369;16.7;7.9;11.7;000654C
McLAREN;COUPÉ;4x2;McLAREN 40JBAN;3994;456;AUTOMÁTICA;NAFTA;EURO VI;780;1/12/2020;PC19110460;IDIADA;245;14.49;8.54;10.71;000660C
McLAREN;COUPÉ;4x2;McLAREN 40JBAG;3994;530;AUTOMÁTICA;NAFTA;EURO VI;782;9/12/2020;PC19050271;IDIADA;249;16.7;7.9;11;000664C
McLAREN;COUPÉ;4x2;McLAREN 38JBAE;3799;419;AUTOMÁTICA;NAFTA;EURO VI;786;11/12/2020;PC19050270;IDIADA;249;16.7;7.9 ;11;000668C
MERCEDES-AMG;SEDÁN 4 PUERTAS;4x4;MERCEDES-BENZ 177.980;3982;470;AUTOMÁTICA;NAFTA;EURO VI;290;22/4/2019;42.04.1415.01;TÜV NORD Mobilität;247.1;15.1;9.1;11.3;000269B
MERCEDES-AMG;COUPÉ 2 PUERTAS;4x2;MERCEDES-BENZ 177.980;3982;350 - 375;AUTOMÁTICA;NAFTA;EURO VI;295;23/4/2019;42.04.1424.00;TÜV NORD Mobilität;216.9;14.1;8.0;10.3;000274B
MERCEDES-AMG;COUPÉ 2 PUERTAS;4x2;MERCEDES-BENZ 178.980;3982;410;AUTOMÁTICA;NAFTA;;313;26/4/2019;42.04.1430.00;TÜV NORD Mobilität;259;15.1;9;11.4;000289B
MERCEDES-AMG;CONVERTIBLE 2 PUERTAS;4x2;MERCEDES-BENZ 178.980;3982;410;AUTOMÁTICA;NAFTA;;313;26/4/2019;42.04.1430.00;TÜV NORD Mobilität;261;15.2;9.1;11.5;000290B
MERCEDES-AMG;SEDÁN 4 PUERTAS;4x4;MERCEDES BENZ 256.930 / MELCO EM0014;2999;320;AUTOMÁTICA;NAFTA / ELECTRICIDAD;EURO VI b;449;16/8/2019;42.041409.03;TÜV NORD Mobilität;192.7;14.4;9.9;11.8;000399B
MERCEDES-AMG;COUPÉ 2 PUERTAS;4x4;MERCEDES-BENZ 178.980;3982;430;AUTOMÁTICA;NAFTA;EURO VI b;452;16/8/2019;42.04.1430.00;TÜV NORD Mobilität;263.2;15.1;9.0;11.4;000400B
MERCEDES-AMG;COUPÉ 2 PUERTAS;4x2;MERCEDES-BENZ 178.980;3982;537;AUTOMÁTICA;NAFTA;EURO VI;781;9/12/2020;42.04.1491.00;TÜV NORD;299;18.0;10.4;13.2;000663C
MERCEDES-BENZ;CONVERTIBLE;4x2;MERCEDES-BENZ 274.920;1991;;AUTOMÁTICA;NAFTA;EURO VI b;7;13/3/2018;42.04.1314.04;TÜV NORD Mobilität;147.1;7.9;5.3;6.3;000222B
MERCEDES-BENZ;FAMILIAR 4 PUERTAS;4x4;MERCEDES-BENZ 654.920;1950;;AUTOMÁTICA;GAS OIL;EURO VI b;72;7/5/2018;42.04.1342.06;TÜV NORD Mobilität;140;6.0;5.0;5.3;000102A
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 282.914;1333;;AUTOMÁTICA;NAFTA;EURO VI b;76;16/5/2018;42.04.1408.00;TÜV NORD Mobilität;133;7.3;5.0;5.8;000014A
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 260.920;1991;;AUTOMÁTICA;NAFTA;EURO VI b;157;21/9/2018;42.04.544.00;TÜV NORD Mobilität;144.5;8.7;5.2;6.5;000087A
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 176.980;3982;;AUTOMÁTICA;NAFTA;EURO VI;169;17/10/2018;42.04.1417.00;TÜV NORD Mobilität;287.0;15.1;10.4;12.1;000110A
MERCEDES-BENZ;FAMILIAR;4x4;MERCEDES-BENZ 177.980;3982;;AUTOMÁTICA;NAFTA;EURO VI b;173;17/10/2018;42.04.1415.00;TÜV NORD Mobilität;299.3;16.4;11.2;13.1;000116A
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 282.914;1332;;AUTOMÁTICA;NAFTA;EURO VI b;176;18/10/2018;42.04.1408.01;TÜV NORD Mobilität;131.5;7.4;4.9;5.8;000143A
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 264.915;1497;;AUTOMÁTICA;NAFTA;EURO VI;202;18/12/2018;42.04.1427.00;TÜV NORD Mobilität;138.4;8.6;5.3;6.6;000164A
MERCEDES-BENZ;PICK UP CABINA DOBLE;4x4;MERCEDES-BENZ 642;2987;;AUTOMÁTICA;GAS OIL;EURO V;229;25/1/2019;42.04.1428.00;TÜV NORD Mobilität;236;10.3;8.3;9.0;000212B
MERCEDES-BENZ;SEDÁN - COUPÉ;4x4;MERCEDES-BENZ 276.823;2996;;AUTOMÁTICA;NAFTA;EURO VI b;233;29/1/2019;42.04.1419.00;TÜV NORD Mobilität;217;13.3;7.3;9.5;002318B
MERCEDES-BENZ;FAMILIAR-CABRIOLET;4x4;MERCEDES-BENZ 276.823;2996;;AUTOMÁTICA;NAFTA;EURO VI b;233;29/1/2019;42.04.1419.00;TÜV NORD Mobilität;222;13.5;7.6;9.7;000219B
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 282.914;1332;;AUTOMÁTICA;NAFTA;EURO VI;241;27/2/2019;42.04.1408.01;TÜV NORD Mobilität;133;7.4;4.9;5.8;000229B
MERCEDES-BENZ;SEDÁN;4x2;MERCEDES-BENZ 282.914;1332;;AUTOMÁTICA;NAFTA;EURO VI;241;27/2/2019;42.04.1408.01;TÜV NORD Mobilität;132;7.4;4.8;5.8;000230B
MERCEDES-BENZ;COUPÉ 2 PUERTAS;4x4;MERCEDES-BENZ 276.823;2996;;AUTOMÁTICA;NAFTA;EURO VI;249;8/3/2019;42.04.1419.02;TÜV NORD Mobilität;208;12.5;7.3;9.1;000236B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 177.980;3982;;AUTOMÁTICA;NAFTA;EURO VI b;261;28/3/2019;42.04.1424.00;TÜV NORD Mobilität;232;14.0;7.9;10.2;000246B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 177.980;3982;;AUTOMÁTICA;NAFTA;EURO VI b;261;28/3/2019;42.04.1424.00;TÜV NORD Mobilität;237;14.2;8.1;10.4;000247B
MERCEDES-BENZ;SEDÁN 4 PUERTAS - COUPÉ 2 PUERTAS;4x4;MERCEDES-BENZ 276.823;2996;;AUTOMÁTICA;NAFTA;EURO VI b;268;3/4/2019;42.04.1419.02;TÜV NORD Mobilität;188;11.6;6.3;8.3;000255B
MERCEDES-BENZ;CABRIOLET 2 PUERTAS;4x4;MERCEDES-BENZ 276.823;2996;;AUTOMÁTICA;NAFTA;EURO VI b;268;3/4/2019;42.04.1419.02;TÜV NORD Mobilität;198;12.1;6.8;8.8;000256B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x4;MERCEDES-BENZ 276.823;2996;;AUOTMÁTICA;NAFTA;EURO VI b;273;8/4/2019;42.04.1419.02;TÜV NORD Mobilität;204;12.4;7.1;9.0;000258B
MERCEDES-BENZ;FAMILIAR;4x2;MERCEDES-BENZ 282.914;1332;;AUTOMÁTICA;NAFTA;EURO VI b;284;17/4/2019;42.04.1408.02;TÜV NORD Mobilität;134;7.4;4.9;5.9;000264B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 264.920;1991;;AUTOMÁTICA;NAFTA;EURO VI b;285;17/4/2019;42.04.1442.00;TÜV NORD Mobilität;163;9.8;5.6;7.2;000265B
MERCEDES-BENZ;SEDÁN 4 PUERTAS;4x2;MERCEDES-BENZ 264.920;1991;;AUTOMÁTICA;NAFTA;EURO VI b;286;23/4/2019;42.04.1442.00;TÜV NORD Mobilität;163;9.8;5.6;7.2;000270B
MERCEDES-BENZ;COUPÉ 2 PUERTAS;4x2;MERCEDES-BENZ 264.920;1991;;AUTOMÁTICA;NAFTA;EURO VI b;286;23/4/2019;42.04.1442.00;TÜV NORD Mobilität;168;10.1;5.8;7.4;000271B
